id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
1tDUwlIyFFcmfMypYoQ4Ns,Ellos,Ceky Viciny,0,2019-03-11,0.754,0.939,5,-1.953,0,0.124,0.00281,0.293,0.853,122.006,175082,4
6RyaV7owmVU6fzEPE17sF1,Que Tire Pa Lante,Daddy Yankee,72,2019-10-18,0.658,0.901,7,-2.814,1,0.0478,0.0,0.12,0.708,93.979,210520,4
2maGaB3fNqQnyrG3FDiaW3,Una Mala (Remix),Chimbala,57,2019-11-25,0.864,0.81,5,-3.409,1,0.25,9.59e-05,0.372,0.962,130.01,184728,4
7dk9EBvTbbKBbFxjCAJpwK,Hear Me Say,LÉON,73,2021-05-28,0.697,0.836,5,-5.005,1,0.133,4.46e-06,0.0754,0.631,121.977,190772,4
2BNt0Gmin7vzTy9UlPBpDM,True Love,Alex France,43,2020-01-31,0.776,0.806,0,-3.29,1,0.555,0.000122,0.321,0.523,110.005,195341,4
2rc7BkzO8qepMFAxHtOrXc,Blanco,J Balvin,65,2019-11-15,0.87,0.706,9,-5.395,0,0.0253,0.0063,0.0872,0.593,100.013,145800,4
7MUazB4rGIqFFIkjT95rCO,Baianá,Bakermat,0,2019-07-26,0.564,0.723,2,-6.983,0,0.000741,0.672,0.543,0.466,121.97,180843,4
5w9c2J52mkdntKOmRLeM2m,Con Calma,Snow,80,2019-01-24,0.737,0.86,8,-2.652,0,0.11,1.94e-06,0.0574,0.656,93.989,193227,4
4OMeEpkakI4Vb77gulgTDw,Rapido,Rochy RD,63,2021-06-18,0.756,0.879,7,-2.886,1,0.033,0.0,0.0852,0.755,119.866,153865,4
7CHi4DtfK4heMlQaudCuHK,Lose Control,Goodboys,82,2019-10-11,0.598,0.526,10,-8.659,0,0.129,0.0,0.14,0.529,123.935,168387,4
1f38Gx6xQz6r4H1jGVNBJo,Loco Contigo (with J. Balvin & Tyga),Tyga,3,2019-06-13,0.822,0.743,6,-3.04,0,0.285,2.31e-06,0.102,0.355,96.025,185195,4
7IzbHY75UhGztauT7U5eKb,Lola Bunny,Don Patricio,52,2019-07-30,0.769,0.899,9,-1.843,0,0.193,0.00979,0.23,0.872,94.987,187263,4
0EdgK7ASb4kfRkW8pVMN02,2 Hearts (feat. Gia Koka),Gia Koka,67,2020-01-10,0.503,0.754,7,-3.634,1,0.264,5.85e-05,0.297,0.597,116.524,186750,4
3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,Klaas,75,2008-05-07,0.498,0.862,7,-6.02,0,0.000313,0.00941,0.352,0.47,128.034,192294,4
1KOAr3G8LaibCpHeaWtL2u,Mr. Brightside,Don Diablo,55,2020-08-21,0.55,0.865,1,-3.783,1,0.054,0.0,0.0859,0.246,126.093,226667,4
6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),MNEK,86,2020-07-03,0.734,0.874,8,-3.158,1,0.168,1.14e-05,0.0489,0.905,122.953,166028,4
1nYeVF5vIBxMxfPoL0SIWg,Hallucinate,Dua Lipa,73,2020-03-27,0.627,0.69,10,-5.396,0,0.033,0.0,0.0742,0.627,122.053,208505,4
6G3t9WroSJiK5S66umOfIA,Weekend,Dopamine,65,2021-08-27,0.761,0.939,11,-3.34,0,0.0594,0.00158,0.0843,0.88,119.981,170022,4
5uEYRdEIh9Bo4fpjDd4Na9,Goosebumps - Remix,HVME,85,2021-01-15,0.841,0.593,1,-7.846,1,0.418,0.0,0.124,0.808,124.917,162803,4
240oTxDjs0CKLyBYFXUzUE,More Than Once,Lost Boy,40,2020-03-13,0.748,0.894,11,-5.976,1,0.208,0.000108,0.0719,0.44,127.972,198755,4
78oZ26xvmtCfarveRXs3dq,Big (feat. Gunna),Gunna,67,2021-02-11,0.779,0.845,7,-3.446,1,0.0659,1.16e-06,0.0641,0.615,111.995,156781,4
02itaCXOdC54J0ISjqqFAp,All Around The World (La La La),A Touch Of Class,76,2019-04-05,0.733,0.859,9,-5.03,0,0.479,0.0645,0.105,0.52,124.948,147840,4
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,J Balvin,70,2019-03-14,0.828,0.588,2,-7.14,1,0.0156,0.0,0.124,0.598,94.052,224681,4
5WFQTIyl0Z9onzKapXcrXS,Superstar,Albert Neve,54,2020-03-05,0.727,0.725,0,-6.198,1,0.0624,0.0,0.1,0.468,119.965,165000,4
2MEkDq4Rl17FXDWK5JKsVX,We Are Love,Don Diablo,51,2020-01-31,0.594,0.936,1,-3.396,0,0.252,0.0743,0.091,0.393,122.868,189291,4
71NGDQ9vSPXm55pyWeAxKK,Rueda,Chimbala,0,2019-07-19,0.888,0.916,9,-2.196,1,0.165,4.36e-06,0.0519,0.96,130.04,210528,4
4laAKIq9ZxBCwf99rauPYb,Remember,David Guetta,81,2021-06-18,0.612,0.862,8,-2.903,1,0.041,0.0,0.0907,0.354,123.849,160766,4
24ySl2hOPGCDcxBxFIqWBu,Rain On Me (with Ariana Grande),Ariana Grande,79,2020-05-22,0.672,0.855,9,-3.764,1,0.021,0.0,0.323,0.646,123.056,182200,4
1sc1LUE0z2kiAFG7ZZlcDZ,Monsters (feat. 24kGoldn),24kGoldn,68,2021-05-28,0.619,0.838,1,-3.383,0,0.0437,0.0,0.0834,0.717,130.13,174643,4
4Juaa2ppIOYcSWbrVtcrNp,Real Love,Aleyna Tilki,67,2021-10-05,0.549,0.793,10,-4.313,0,0.0496,7.7e-05,0.0522,0.541,123.893,135266,4
0xDQPgYdTQZCn92Ee1W0WW,Stars Align (with Jolin Tsai),Jolin Tsai,53,2021-03-21,0.76,0.791,9,-5.823,1,0.0485,0.0108,0.121,0.418,126.026,161905,4
6fenHIxXuuzKB55wY4WCHP,God Is A Dancer (with Mabel),Mabel,68,2019-09-20,0.774,0.747,1,-3.908,0,0.0241,6.11e-06,0.342,0.833,119.964,168125,4
4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",Cardi B,78,2018-09-28,0.842,0.801,8,-4.167,0,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
0b8bWnEZvX75YMZ7QUlw6N,Feels Like Love,Laura White,0,2019-06-28,0.684,0.877,6,-4.142,0,0.204,1.58e-06,0.176,0.392,128.089,142500,4
7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),Dua Lipa,84,2018-04-06,0.791,0.862,9,-3.24,0,0.037,2.19e-05,0.0814,0.592,123.994,214847,4
1DFD5Fotzgn6yYXkYsKiGs,Piece Of Your Heart,Goodboys,79,2019-02-01,0.677,0.744,10,-6.806,0,0.0404,0.00016,0.074,0.631,124.08,152913,4
3w1D8eAOBDZdb8RP5wbV65,Hasta Que Se Seque el Malecón,Jacob Forever,59,2016-07-15,0.823,0.828,7,-6.285,0,0.422,0.00427,0.094,0.658,99.985,187350,4
1horDZRb64nwbtDXymIzLw,Nothing Really Matters,Becky Hill,56,2020-04-17,0.731,0.848,5,-4.254,0,0.00495,1.81e-06,0.281,0.688,123.022,157478,4
5VdP74vn6CXqtUE5sT74Tw,Under The Sun,Kidda,47,2020-02-21,0.595,0.785,9,-5.899,1,0.0027,0.322,0.0744,0.536,123.981,201960,4
2L95U6syP0bV3fkYYOzmiW,La Mamá de la Mamá,El Cherry Scom,76,2021-04-08,0.922,0.927,11,-3.025,1,0.283,0.00331,0.719,0.796,129.978,219000,4
2cFK03sObtI6AK3QKeOT5g,We Got That Cool (feat. Afrojack & Icona Pop),Icona Pop,64,2019-06-28,0.639,0.865,1,-5.01,1,0.00462,1.26e-06,0.208,0.611,124.01,213000,4
7bIq1v8svANsAys7I694Up,Heaven On My Mind (with Sigala),Sigala,67,2020-06-25,0.71,0.891,0,-3.116,0,0.0313,0.0,0.365,0.705,125.024,192573,4
4AkCyd9Nlbt8JprQq9V6o2,All Comes Back To You,R3HAB,56,2019-10-25,0.726,0.763,4,-6.872,1,0.524,2.64e-06,0.0943,0.516,128.02,160312,4
39umHdGKfpnjY4TFtnoQ51,Too Much (feat. Usher),Usher,68,2020-10-23,0.712,0.891,6,-2.76,0,0.00415,0.0,0.258,0.735,126.012,165704,4
1gX4wETtMGvOB7u1proVfj,Call On Me,RAYE,68,2021-06-11,0.582,0.889,0,-4.386,1,0.021,0.0,0.687,0.438,121.977,194880,4
0VHIqGznSGFaG0KGol4NMn,Tell Me Why - Radio Edit,Supermode,0,2018-01-19,0.515,0.924,6,-6.175,0,0.00243,1.76e-05,0.239,0.576,129.027,171853,4
2IL2OsHC29dlszciTnOw3m,Born To Love (feat. SHELLS),SHELLS,1,2020-02-14,0.722,0.856,1,-6.392,0,0.0305,0.0597,0.231,0.826,121.989,162295,4
24aN8j7dBw0FxxKUBlCtd6,Hold Me Close (feat. Ella Henderson),Ella Henderson,64,2020-03-27,0.654,0.795,0,-4.419,1,0.178,0.0,0.19,0.465,120.019,185750,4
73ThEGwF5i9GrsXXGyZBRa,I'm Just Feelin' (Du Du Du),Martin Jensen,69,2020-05-01,0.736,0.657,0,-7.512,1,0.179,4.29e-06,0.118,0.548,115.989,164885,4
3StoIJo6WuoEwJzvImBZr2,I Love My Friends (feat. Icona Pop),Icona Pop,23,2020-04-03,0.757,0.866,9,-3.045,1,0.0365,1.74e-05,0.182,0.503,128.002,185625,4
5n56ImOTTDbUORTq3Eyong,Freed from Desire,Gala,0,2007-04-18,0.701,0.866,2,-4.225,0,0.559,0.0503,0.0928,0.617,128.994,213306,4
3ms9tJvFtCRqWMagyOnUAt,I Can Feel Alive (feat. A R I Z O N A),A R I Z O N A,46,2020-07-02,0.73,0.767,0,-5.414,0,0.0507,0.0,0.145,0.376,122.018,167213,4
4ufczFF0h8LuINuNchy1fQ,Late Night Feelings - Jax Jones Midnight Snack Remix,Jax Jones,0,2019-05-10,0.697,0.928,5,-4.052,0,0.0158,0.00723,0.503,0.654,124.023,228387,4
1V7bZ9gEIwFQpm8yGxRHNA,If You Really Love Me (How Will I Know),John Newman,79,2021-07-02,0.692,0.883,7,-4.698,1,0.0512,0.0,0.228,0.614,122.984,184390,4
5mlNLzIdl6Ae2a4YRphSI4,Piece Of Me (with LOVA),LOVA,70,2021-09-08,0.676,0.865,9,-2.899,1,0.0347,0.000476,0.117,0.394,121.99,202647,4
4xMbBESczlHPUO8QeYi56p,My Heart Goes (La Di Da) (feat. Topic),Topic,83,2021-08-24,0.695,0.781,7,-5.578,0,0.0185,3.12e-05,0.295,0.456,124.04,148960,4
18asYwWugKjjsihZ0YvRxO,The Motto,Ava Max,92,2021-11-04,0.754,0.763,7,-4.627,0,0.0301,2.23e-05,0.0901,0.464,117.953,164819,4
0gNXY64y1CKoNsIo96WuLn,Leave A Little Love,Armin van Buuren,47,2021-02-25,0.671,0.855,7,-4.254,0,0.00437,0.0,0.131,0.329,117.98,187029,4
5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),Katy Perry,85,2021-12-29,0.685,0.886,0,-4.179,1,0.028,0.0,0.481,0.615,125.034,161267,4
46nvQpUDsxpS08UTFOeKTA,Tell It To My Heart,Hozier,84,2021-10-29,0.539,0.715,11,-6.639,0,0.0265,0.0,0.609,0.489,123.854,165524,4
6GomT970rCOkKAyyrwJeZi,Move Your Body,Sevek,76,2021-10-29,0.848,0.821,2,-5.408,0,0.0169,0.000403,0.0962,0.249,125.051,157445,4
3ZFosXgzvmN6wXs9wTaIxh,By Your Side (feat. Tom Grennan) - Oliver Heldens Remix,Oliver Heldens,64,2021-07-09,0.682,0.861,4,-6.047,0,0.18,0.00684,0.0975,0.392,124.045,238064,4
7ElC7VjUNl3oJ20Q5OpEh9,CTRL + ALT + DEL,Rêve,71,2021-09-17,0.779,0.763,5,-5.58,0,0.035,1.65e-06,0.112,0.869,119.94,153167,4
6aRJ4CjPBuiLGFLGAxK6Si,Tears For Later,Galantis,32,2021-09-10,0.633,0.866,1,-3.694,1,0.0246,0.001,0.0904,0.161,95.059,166737,4
0zqBZqm5czQ3A4EoSdKFHj,Man On The Moon,Benjamin Ingrosso,80,2021-11-26,0.668,0.816,4,-5.648,0,0.0557,1.02e-06,0.197,0.5,129.971,178625,4
1c1sdxrYLIiuJOlE7PPttb,Love Me Now (feat. Zoe Wees),Zoe Wees,78,2021-08-13,0.662,0.489,5,-7.067,1,0.163,0.0,0.172,0.506,102.04,195881,4
5MxKAr6Ui5hQ9TtjdnlmrR,Anywhere With You,DubVision,61,2021-09-30,0.596,0.743,6,-4.149,1,0.0696,2.37e-06,0.202,0.531,125.883,158807,4
2Xy1UIVfOlukyye6Fd0wrI,Follow Me,Rita Ora,79,2021-12-10,0.673,0.729,6,-4.879,1,0.083,0.0,0.1,0.675,122.023,169672,4
6DploCSZVf5gvIP7WBBU6S,Afterbloom (feat. Deza),Deza,57,2021-09-10,0.685,0.626,0,-8.58,0,0.0491,3.62e-05,0.131,0.514,124.007,154839,4
0JpEMzTHbt2zBIXrntrXzG,Young Right Now,Dennis Lloyd,81,2021-11-12,0.539,0.708,5,-6.189,1,0.0129,0.0,0.14,0.381,123.039,186141,4
41GfuxQ04frU1uDO5IzvuQ,Hot Air Balloon,AR/CO,58,2021-08-27,0.816,0.708,6,-6.35,0,0.127,0.515,0.113,0.567,122.974,173659,4
6VBLbFCArFuTTEXFlQFZZs,Alien,ILIRA,73,2021-12-10,0.676,0.731,8,-5.325,0,0.0162,0.0,0.126,0.753,123.993,165859,4
0I5pVidtNjNXeaqHnwhrva,Can't Come To The Phone,N.F.I,68,2021-08-06,0.742,0.787,9,-4.712,0,0.0273,3.25e-05,0.107,0.688,124.016,175306,4
0d1ujEcFwTqA4kWliTSJim,Don't You Hold Me Down,Georgia Ku,74,2021-08-27,0.773,0.839,5,-4.046,1,0.0276,0.00797,0.132,0.303,123.975,132598,4
2prnn41CblB8B4yWACDljP,Love Tonight - David Guetta Remix Edit,David Guetta,84,2021-06-11,0.621,0.989,10,-4.225,0,0.015,0.357,0.184,0.0348,126.002,158095,4
2CMGiyYO8H8GhPwS73LL13,Somebody To Use,Alesso,68,2021-11-19,0.604,0.792,0,-4.5,0,0.113,1.88e-05,0.149,0.289,119.953,154032,4
6FRxFke9VsjXmibGgSeKki,Sweet Talker,Galantis,76,2021-11-24,0.429,0.905,10,-2.93,1,0.228,0.0,0.0714,0.659,121.025,176930,4
1O3Jlr6ksM6meUe1atDAxY,You Got The Love,Chico Rose,62,2021-08-27,0.519,0.761,8,-3.618,1,0.105,6.48e-06,0.103,0.309,124.947,196685,4
6Dy1jexKYriXAVG6evyUTJ,OUT OUT (feat. Charli XCX & Saweetie),Saweetie,88,2021-08-13,0.787,0.833,8,-4.403,1,0.018,0.00747,0.0374,0.796,123.97,162604,4
1xaOhiFM7q5Yi2H1v5WUS2,Nah (feat. Sinead Harnett),Sinéad Harnett,61,2021-07-16,0.725,0.836,0,-5.562,0,0.059,2.4e-06,0.117,0.589,123.06,169779,4
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Little Mix,85,2021-05-20,0.595,0.784,1,-4.878,1,0.216,0.0,0.0608,0.479,124.111,183726,4
7KTcpv7wPJ4r6lR5SLzurh,Reaching Out,Bow Anderson,55,2021-08-20,0.782,0.748,0,-4.32,1,0.0629,0.0,0.1,0.571,123.937,134584,4
73QyyUMMvtNELmULI4FOsp,You for Me,Rita Ora,78,2021-07-02,0.733,0.886,2,-1.856,0,0.0481,1.81e-06,0.191,0.696,126.031,175435,4
0uIwEMEjZDGrZ3NvxK3T9F,Sweet Dreams,Imanbek,51,2021-06-11,0.767,0.816,7,-4.25,1,0.0239,2.68e-06,0.157,0.434,125.031,138819,4
0SyxZC4wlqAwf20cHE6Xon,Bulletproof,GAMPER & DADONI,72,2021-05-21,0.752,0.771,6,-5.95,1,0.00341,1.73e-05,0.0905,0.527,126.02,162213,4
1uGsxm2hkpBHiPvn8g2zwH,Set Me Free (feat. Aloe Blacc),Aloe Blacc,57,2021-10-22,0.45,0.865,7,-5.345,1,0.0181,1.37e-06,0.418,0.209,122.565,165917,4
1aRdoiTy948hSqKI4bEyvJ,I Wonder (feat. Shai),Shai,61,2021-12-10,0.534,0.817,11,-4.863,1,0.18,5.07e-05,0.488,0.351,124.023,158547,4
54Yr0BPkVQ378IeCWnG91Q,Burning (feat. Camden Cox),Camden Cox,62,2021-09-03,0.67,0.796,7,-5.832,0,0.0122,0.0117,0.0735,0.6,122.99,186391,4
3h6M4K3mBtb2ywoYhG7954,Wish You Were Here (feat. Wink XY),Wink XY,61,2021-08-26,0.675,0.563,3,-5.96,1,0.7,2.63e-06,0.704,0.571,108.968,165172,4
5vcfy76yr163pFH7NkN6nX,I Don't Want You,RAYE,70,2021-09-03,0.685,0.944,3,-3.742,0,0.00675,0.0174,0.181,0.781,124.038,190240,4
0vyeYBxsWqeW4yOSocs15f,Anita,Timmy Trumpet,36,2021-08-27,0.722,0.909,4,-3.952,0,0.00371,0.00586,0.0792,0.392,140.041,180905,4
4Juaa2ppIOYcSWbrVtcrNp,Real Love,Aleyna Tilki,67,2021-10-05,0.549,0.793,10,-4.313,0,0.0496,7.7e-05,0.0522,0.541,123.893,135266,4
4mrAArfFEIqpH6myouJb03,Paper Planes,Tungevaag,70,2021-07-30,0.643,0.762,7,-4.003,0,0.0525,0.0,0.345,0.399,125.947,186667,4
29p6UW08MXzwj9thWBW3uF,Hero,David Guetta,72,2021-04-30,0.713,0.772,2,-5.032,1,0.157,0.0,0.153,0.523,125.001,171840,4
5dz5wG17HqqvUtDyvRymye,Still Dancing,Rêve,53,2021-06-22,0.711,0.648,11,-6.95,0,0.16,3.09e-06,0.24,0.487,121.096,163946,4
0iVkWge9ytV4Scgy2hQ2za,Hurricane,Ella Henderson,81,2021-09-17,0.56,0.851,2,-2.851,0,0.225,2.9e-06,0.177,0.461,125.947,147140,4
0ha2skoePlU0BDDySj8qf2,We're Still Young,Olivia Penalva,69,2021-09-10,0.521,0.831,1,-3.184,0,0.029,0.0,0.349,0.0868,127.962,195000,4
5L8rtOcwS2HDeJsAuM2oNd,Wild Night,Hannah Boleyn,53,2021-09-10,0.674,0.847,5,-4.52,0,0.0405,0.269,0.161,0.456,122.891,128781,4
4crczEC1PpoD8TsDsmoWNI,Goodbye,Goodboys,76,2020-12-18,0.741,0.931,10,-3.447,0,0.0225,0.000102,0.191,0.517,125.011,144000,4
2yYb6Ru1cwcDUBS4txRYQL,No Fun,The Stickmen Project,51,2021-11-19,0.731,0.904,10,-4.774,0,0.00861,0.000164,0.0916,0.328,121.03,130413,4
7nlXw2qQ38tx4UvBwVL5Ne,Music Means Love Forever,Armin van Buuren,53,2021-09-17,0.586,0.951,9,-3.715,1,0.00934,0.225,0.319,0.16,128.03,207187,4
1gsrFaPPIpxsD92lNZHWzG,Cardio,Timmy Trumpet,63,2021-09-24,0.711,0.857,1,-5.153,1,0.000616,0.00328,0.0689,0.542,127.963,140184,4
46BIpPudYCyNxUTz4f2E8k,Can't Get Over You (feat. Aloe Blacc),Aloe Blacc,69,2021-11-26,0.749,0.843,9,-5.544,0,0.121,4.59e-05,0.0877,0.455,119.981,159925,4
7sRjDSJ5Vp3xC669buQVGi,Why Do I Call,Nicky Romero,61,2021-11-26,0.655,0.786,7,-6.588,1,0.144,0.0,0.282,0.374,122.946,158959,4
6ixjgNCGvFTXTO1fGqltw1,Back to Life,HUGEL,61,2021-07-30,0.73,0.842,5,-5.658,1,0.0275,0.00085,0.367,0.66,125.081,126973,4
2MsRkqapim4BgxBRqPAIob,Typical (feat. Lars Martin),Lars Martin,61,2021-12-24,0.688,0.743,6,-4.262,0,0.142,5.37e-06,0.11,0.306,125.015,141312,4
0b18g3G5spr4ZCkz7Y6Q0Q,Rasputin,Boney M.,85,2021-02-26,0.758,0.913,6,-2.926,0,0.00364,6.92e-05,0.193,0.658,128.04,186210,4
3Dr0xDJwXy6JkiHNJfv5zd,Wish It Was You,Cate Downey,61,2021-08-27,0.644,0.616,1,-3.928,0,0.0927,0.0,0.105,0.467,124.957,192000,4
50YQaQXog18lS11wGCl77u,Promises,Kareen Lomax,65,2021-09-28,0.539,0.699,0,-7.754,0,0.0233,0.0,0.137,0.474,122.02,201176,4
7iUB3byx9Rcks8zW10JVkP,Stupid Feelings,LANY,70,2021-08-06,0.715,0.778,6,-6.546,0,0.0152,0.0,0.121,0.756,123.954,166925,4
1qRgEKIeSrMcS62Ji4g8VT,Sad Boy (feat. Ava Max & Kylie Cantrall),Kylie Cantrall,73,2021-09-10,0.717,0.692,1,-5.971,0,0.0675,0.0,0.088,0.524,102.996,141204,4
2jSVBVxFFQY15Ce0V8HUH9,Another Level (ft. Lovespeake),Lovespeake,64,2021-06-18,0.656,0.788,3,-4.531,0,0.0579,0.0642,0.144,0.403,125.008,145941,4
2bm9eBd8hXPxEdgizCcEWX,Passion,twocolors,64,2021-09-03,0.695,0.756,4,-7.659,0,0.0449,0.000174,0.298,0.413,123.033,165366,4
5gs8HdtvlvLyVKCWQQ4mbl,Love Me Better,Nicky Romero,50,2021-10-15,0.603,0.857,11,-5.679,0,0.00844,0.659,0.111,0.469,123.996,175161,4
3vF1Bk53lUz287NAu5RCpS,Heard About Me (feat. Nea),Nea,66,2021-06-25,0.783,0.835,0,-5.103,0,0.141,0.000221,0.313,0.586,107.971,134435,4
7ltLi7CG003USSGYsSba9s,It Don’t Matter - Spotify Singles,INNA,71,2021-05-07,0.732,0.864,3,-5.94,0,0.161,1.34e-05,0.367,0.568,118.032,173743,4
2USlegnFJLrVLpoVfPimKB,Thunder,Prezioso,88,2021-05-07,0.67,0.896,1,-4.673,1,0.0342,3.21e-05,0.344,0.403,101.216,160000,3
2zJ5nuyOQi4jBvToG3HHys,Another Chance,Oliver Heldens,62,2021-09-10,0.643,0.913,7,-5.744,0,0.0212,0.0254,0.376,0.0441,128.01,254131,4
4UGvqi9PIjHesEpPOO7Hl8,Written In The Stars,Bassjackers,64,2021-09-03,0.634,0.678,3,-5.298,0,0.15,4.63e-05,0.629,0.465,127.963,190312,4
3jOyg77BUcPtbRtObyogTG,Devils,Vince Freeman,59,2021-08-13,0.694,0.813,6,-5.278,1,0.0718,0.00147,0.123,0.233,121.988,158719,4
5QQnZy5qLl2qIiu9aYp20Z,Equal in the Darkness,MAX,60,2021-10-21,0.702,0.777,5,-5.258,0,0.179,0.0,0.108,0.427,114.954,210783,4
4hsRzEQg0t9qgtB4iXEGB5,Running,Theresa Rex,68,2022-01-14,0.606,0.853,5,-4.601,0,0.00673,1.19e-06,0.241,0.333,122.001,185016,4
69uxus0d23ZnTHXi1dVldS,In My Head,Emie,60,2021-10-15,0.436,0.709,10,-7.185,0,0.0229,0.00567,0.0768,0.283,127.508,171797,4
1DV04K6TT3Lx2N3dJuRBTi,I Feel Good (R3HAB Remix),Anthony Watts,63,2021-12-03,0.738,0.933,4,-3.486,1,0.025,0.0,0.207,0.428,124.999,156000,4
636kRUoh1D1ZJifHip4RtS,Rollercoaster,Calvin Harris,57,2021-09-17,0.732,0.96,7,-7.606,1,3.9e-05,0.826,0.333,0.424,129.984,179062,4
7dDLAQ1y0qOq3E4DhNh8FS,Talamanca,BURNS,72,2021-06-25,0.683,0.77,11,-6.641,0,0.0988,0.896,0.379,0.527,126.006,186727,4
0OE5nvs8Sc1meDrjN7vwBw,You & I,HARLEE,64,2021-07-30,0.57,0.909,11,-4.171,0,0.0375,0.000178,0.0817,0.659,123.911,168201,4
20on25jryn53hWghthWWW3,Do It To It,Cherish,96,2021-08-20,0.854,0.806,11,-8.262,0,0.0209,0.0542,0.0703,0.637,124.927,157890,4
0C0LsZeUyAG50xJKEIpBgY,Catch My Love,MOYA,64,2021-10-08,0.753,0.851,10,-4.451,0,0.00545,0.135,0.245,0.652,126.012,148571,4
0F9fZwEu2cWSgqoRWzAtAS,Live For,ARTY,54,2021-10-01,0.552,0.91,0,-3.226,1,0.224,1.39e-05,0.134,0.369,126.007,171434,4
5zPFhnPNbdhhOLMTeqZT5C,Squid Play,Cuebrick,64,2021-10-18,0.542,0.979,6,-3.472,0,0.00221,0.722,0.0928,0.0362,136.0,165882,4
1c5sVhqoQvLHTXTYJTb98i,Midnight Rapture,Anabel Englund,59,2021-09-17,0.689,0.897,11,-6.703,0,0.00074,0.0017,0.224,0.33,117.984,197648,4
1vUOJpWc091SBYULNvz9mp,Alright (feat. KIDDO),KIDDO,74,2021-09-17,0.593,0.804,0,-7.217,1,0.0453,0.0,0.367,0.381,121.97,169000,4
0jitsmziKMI9MpzENnB0Tc,Hurts Like This,BANNERS,58,2021-10-22,0.617,0.795,1,-4.567,0,0.0411,0.0,0.0898,0.415,126.06,238095,4
7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,75,2021-03-19,0.689,0.612,6,-6.014,1,0.228,7.77e-06,0.368,0.461,122.076,193018,4
1olCzMxaeiQKNO64ssWVGr,Talk About,DJ Craig Gorman,78,2021-05-14,0.814,0.874,6,-5.316,1,0.000222,0.522,0.276,0.434,123.992,161041,4
4t5DaUXvdAFahZJtXYGYpH,Friday,Bright Sparks,65,2021-11-12,0.794,0.839,6,-8.382,1,0.0348,0.0367,0.0787,0.516,121.049,146983,4
2P7Vn6uJ9hRKTJVYMmjppN,Alive Again,Roland Clark,63,2021-12-03,0.585,0.806,5,-5.565,1,0.219,0.0451,0.344,0.0876,124.922,212160,4
3Su3OImznNr8DHg72s3aPm,Rise (Edit),Tasita D´Mour,44,2021-12-03,0.748,0.812,7,-5.485,0,0.261,0.164,0.0562,0.796,121.992,193269,4
4ASOMWcJUrwEpjJy4GEijz,California Dreamin' (feat. High Jinx),High Jinx,75,2021-10-08,0.685,0.911,9,-4.977,1,0.00552,0.0247,0.285,0.351,128.02,196900,4
0TZwwrIPtXYtRroYY20COK,Free Again - Axwell Cut,Axwell,48,2021-08-20,0.738,0.848,9,-9.179,1,0.0811,0.342,0.141,0.342,125.008,193917,4
3d7SAAfRMZzuYNqfJhR3bI,Downtown (with Kelvin Jones),Kelvin Jones,52,2021-06-18,0.799,0.572,9,-7.628,0,0.163,1.35e-06,0.214,0.557,119.967,130125,4
0pITDwKf5xaQJybSzJfyx8,Frozen Fire,Blasterjaxx,51,2021-11-12,0.482,0.847,7,-5.088,1,0.00684,0.0127,0.108,0.0385,128.739,235139,4
6EafRI0UtUidrZbbKpFRYq,Forget About Me,AlunaGeorge,68,2022-01-14,0.721,0.894,3,-7.59,0,0.0428,0.502,0.134,0.88,127.005,177638,4
0YG1fyqSZpuIfNlkOeN3eD,We Can Come Together,Calvin Harris,59,2021-08-13,0.685,0.922,10,-7.416,1,0.00563,0.00149,0.0904,0.422,124.988,216984,4
1dN8YYO1s6an0mb3MIWrox,Dance Tonight,Darren Styles,69,2021-12-17,0.506,0.88,4,-4.711,0,0.0115,0.0,0.0719,0.361,159.871,177000,4
3hbi5zXAgQt0Z9V5JSOnCe,Everybody Wants To Party,JØRD,71,2021-02-26,0.72,0.858,0,-5.657,1,0.000307,0.692,0.0932,0.565,124.001,184839,4
2ntTfXxuIi3jlePOKSz26N,Risk It All,Just Kiddin,70,2021-08-20,0.706,0.914,5,-5.668,0,0.19,0.0,0.0886,0.299,124.03,178065,4
45qQ4VQkG5MVbFJZXOMSs6,Reunion (Free Fire 4th Anniversary Theme Song) [with Alok & Zafrir],Zafrir,55,2021-08-20,0.537,0.91,1,-5.253,0,0.000782,1.03e-05,0.102,0.251,128.049,158000,4
4GTZNsnEwRCG2l0H2nTKiA,Kong,Carta,53,2021-08-13,0.497,0.933,1,-4.794,0,0.00202,0.65,0.25,0.0773,128.075,133125,4
0YHL0wDP6b7ov6h0yEhorO,Rave Love,SONJA,63,2020-10-23,0.393,0.895,6,-4.935,0,0.00259,0.000407,0.151,0.183,160.057,189000,4
