id,title,all_artists,popularity,release_date,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0RpDP1QKdqj6WMIeSIbNr7,Don't Say Nothing,The Heavy,36,2012-08-17,0.705,0.884,11,-6.045,1,0.00385,3.94e-06,0.0947,0.641,116.044,216100,4
7aFn9J0XgYPb4ByNLimVnO,Got That Fire (Oh La Ha) [feat. Pugs Atomz and Ill Legit],Featurecast,0,2012-09-17,0.643,0.883,1,-5.114,1,0.0021,0.000164,0.195,0.52,106.028,222041,4
1p791U7Bx5PmvCwucN4PQN,Misirlou,Dick Dale and his Del-Tones,45,2010-01-01,0.293,0.951,4,-5.846,1,0.00345,0.916,0.572,0.561,173.439,136093,4
4Avvd1ZV1CX4zLzeMVp8RO,Curse the Weather,Royal Tusk,20,2016-04-22,0.311,0.884,11,-4.313,1,0.000133,0.0265,0.124,0.364,131.733,223560,4
2ccTR2GniVrp0s2I5Ushvd,I Can't Take the Power-'02,J.I.Z.,0,1999-08-26,0.839,0.862,5,-10.539,0,0.012,0.00071,0.0644,0.634,118.224,265893,4
3fuEJBCK3kWnJHFTODR4cb,"Ob-La-Di, Ob-La-Da - Remastered",The Beatles,0,1968-11-22,0.818,0.728,10,-8.331,1,0.232,0.0642,0.251,0.975,113.059,188960,4
5YuWJri2hk7HkeYySsipKm,Switch - Vertue Remix,Vertue,22,2017-07-28,0.703,0.923,2,-6.377,1,0.0687,0.00574,0.0788,0.566,117.987,214560,4
54LRRk6TQw7cVKNSGgys9q,In This Party,Wayne Wonder,0,2017-07-28,0.821,0.888,0,-5.034,0,0.0153,0.0,0.0881,0.859,120.032,242000,4
6pI8Uof1KeGSA923YuQAPV,Higher Ground,Santana,22,2017-07-28,0.582,0.874,1,-8.319,1,7.54e-05,0.089,0.156,0.6,108.027,313080,4
10vh35wd80ATV1ESeJ8CjW,NY 2 LA,Outasight,0,2017-07-28,0.513,0.754,3,-5.274,1,0.055,0.0,0.633,0.55,91.917,198769,4
6ReKt5x6FVUXTMdWNC6GAQ,Lotus Eater,Foster The People,62,2017-07-21,0.597,0.733,11,-4.727,0,0.00457,0.00191,0.501,0.866,87.479,182653,4
7kIwVGX93RF6c8ZLKpeiNN,Chemistry,Arcade Fire,46,2017-07-28,0.508,0.623,0,-6.919,1,0.0336,0.0,0.208,0.785,173.778,217693,4
3nodtPfXcok53E8Uze8gvD,Either Way (feat. Joey Bada$$),Joey Bada$$,56,2017-07-28,0.635,0.659,8,-4.92,1,0.309,0.0,0.302,0.54,178.018,187589,4
5fxrnG0VTla4dlTmjLkoPN,I'm Perfect,Passion Pit,32,2017-07-28,0.609,0.914,6,-4.625,1,4.66e-05,0.86,0.185,0.963,131.012,135666,4
5ZSDLOVEhZlvqcI6ELAT44,Planet Rock,Afrika Bambaataa & The Soulsonic Force,0,1982,0.915,0.807,6,-9.636,0,0.011,0.000122,0.201,0.708,127.35,319960,4
4MuFadxBFNjNJRL0kbS1e5,Born Under A Bad Sign,Albert King,0,1967,0.689,0.493,11,-10.627,1,0.428,0.00351,0.0293,0.819,91.548,166560,4
4IqqcZymaLzhGKIVrBURyu,Them Bones,Alice In Chains,0,1992,0.159,0.946,9,-5.756,1,0.0235,8.06e-06,0.387,0.309,164.997,149467,1
3ciN7oFUJVUOO6tlkwJpC0,Weightless,Floater,35,2006-01-01,0.788,0.48,10,-8.704,0,0.0109,0.0,0.0989,0.843,145.0,239480,4
45DElIx0dXqUH4A88yQFdE,Go With The Flow,Queens of the Stone Age,60,2002,0.242,0.992,4,-3.9,0,0.0148,0.113,0.833,0.374,159.37,187120,4
3I50P6a8P4c9SxIYSeZUhS,Hurricane,Thrice,52,2016-05-27,0.281,0.814,5,-6.127,1,0.000245,6.64e-06,0.134,0.175,106.791,284997,4
0arNrzPygksLY2pEbRgBjw,The Artist In The Ambulance,Thrice,63,2003-01-01,0.522,0.88,5,-4.104,0,9.38e-05,0.00111,0.0812,0.701,174.762,219267,4
5sfMcsBXUl7RkYbyB5H85q,Machu Picchu,Neon Dreams,25,2017-04-17,0.821,0.606,6,-5.876,1,0.0168,0.0037,0.117,0.636,110.007,189818,4
2QQ0lfEAu3ncUHM3C6Rkg3,Is Anybody Home?,Our Lady Peace,47,1999-09-06,0.442,0.896,8,-4.616,1,0.0219,0.0,0.383,0.573,155.044,218000,4
0NcpDHxwyI39iZhhuMya4j,Hush,Deep Purple,37,1978,0.587,0.616,5,-14.234,1,0.246,0.162,0.079,0.473,108.838,266240,4
03lZNiF3N1o61LQJEYKh6y,Lakini's Juice,Live,0,1997-01-01,0.375,0.68,1,-7.015,1,4.07e-05,0.0908,0.0851,0.367,91.424,299267,4
1PXsUXSM3LF2XNSkmIldPb,Little Black Submarines,The Black Keys,66,2011-12-06,0.365,0.466,2,-7.514,1,0.161,6.68e-06,0.106,0.487,95.163,251267,4
0wvIGFIgbyz4JNwQhZgTv2,Rooster,Alice In Chains,71,1992-09-29,0.271,0.551,3,-8.46,1,0.0307,0.000581,0.118,0.2,143.899,374333,3
6XitSoMd9ppst3oBCkBLCl,Wanting You,Street Urchinz,35,2012-06-15,0.563,0.774,5,-4.519,0,0.0984,7e-06,0.0854,0.777,161.053,235677,4
4afS9E6f1vkZjdYRVl1VvA,If I Say,Neon Dreams,14,2016-08-26,0.689,0.8,7,-4.036,1,0.0781,1.09e-06,0.112,0.363,124.978,182000,4
1nhtBtm5sRAjhBvDrsKGDn,Marching Bands,Kardinal Offishall,41,2016-04-29,0.709,0.888,9,-4.566,1,0.00915,0.0,0.082,0.506,104.949,196571,4
3V6iTpZhci748mC2Fod98t,1979,Good Charlotte,44,2010-01-01,0.563,0.946,0,-2.673,1,0.0149,0.0,0.191,0.52,117.096,179947,4
22OqansuvEMQu9W0EfiGTI,We Don't Believe What's on TV,Twenty One Pilots,67,2015-05-15,0.547,0.936,9,-4.023,1,0.23,3.04e-06,0.172,0.642,120.003,177200,4
70o7asCNkhs7TF3wT6qixV,Lawn Chair Lazy,James Barker Band,43,2017-04-21,0.586,0.792,1,-5.215,1,0.0479,0.0,0.0914,0.908,161.979,196227,4
3agCWO4dFftYWQBJYY1pTk,Comfortably Shagged,Head Like A Hole,37,1999-09-09,0.619,0.831,10,-7.079,0,0.13,0.000577,0.342,0.832,140.586,197240,4
2dgjjOdz8qnGXLos9xbNNV,In The Dark - Remastered,Billy Squier,53,1981,0.54,0.83,4,-4.997,0,0.151,2.8e-06,0.589,0.553,112.469,250067,4
1jzZZsfzxsebFa6KpWXaAr,Got Me Under Pressure - 2008 Remaster,ZZ Top,56,1983-03-23,0.607,0.939,2,-4.95,1,0.0166,0.0081,0.0941,0.764,157.957,243067,4
2P61EK6DMGyVyssLWS4fKy,Lane Boy,Twenty One Pilots,70,2015-05-15,0.616,0.811,7,-4.804,1,0.0573,1.57e-05,0.0566,0.913,159.929,253093,4
3JMy4HCSvdwY6FMtvkdKfF,Here We Go Again,SR-71,40,2010-11-21,0.487,0.936,11,-4.38,1,0.00511,4.67e-06,0.355,0.628,116.032,185424,4
583InhqAFS5kMg3FNOBQI6,Muzzle - Remastered 2012,The Smashing Pumpkins,0,1995-12-12,0.278,0.686,10,-8.731,0,7.37e-06,0.822,0.0939,0.334,91.852,223920,4
0AoLUlbZnNuO4o2oJitrFC,Goldrushed,The Royal Concept,0,2012-06-25,0.58,0.903,7,-5.243,1,0.00109,1.83e-06,0.0719,0.423,102.931,227627,4
4LeNSNcrs0pQ18p1fFCnvA,Entertainment,Rise Against,34,2008-01-01,0.532,0.949,11,-3.07,0,0.000544,7.41e-05,0.132,0.355,100.402,214667,4
4TDLfAmx45EpSiQYG6hCzT,Dirty Blvd.,Lou Reed,53,1989-01-10,0.711,0.412,2,-13.873,1,0.308,0.00126,0.0882,0.849,123.35,209267,4
3odqT6FRAUAFCeOmNFmLrb,White Lines,Grandmaster Flash & The Furious Five,48,1984,0.853,0.703,0,-8.799,1,0.0438,0.00044,0.0646,0.829,115.397,269053,4
4UkejguW7NyNfcWl2r4fqV,Everyday,Dave Matthews Band,48,2001-02-27,0.556,0.839,0,-5.785,1,0.175,5.74e-06,0.513,0.527,92.98,283933,4
7xyYsOvq5Ec3P4fr6mM9fD,Hysteria,Muse,72,2004-03-23,0.412,0.92,9,-4.852,0,0.000456,0.0026,0.11,0.455,93.162,227440,4
7c3OX02qSHteEfr8qYCei3,Speed The Collapse,Metric,0,2012-06-12,0.478,0.892,4,-5.318,0,0.00986,0.0367,0.0888,0.474,95.018,222747,4
47dVuTJvOm6FVHeyZKw1we,Purgatory Blues,Juliette & The Licks,0,2006,0.35,0.972,1,-3.583,0,0.000313,0.808,0.392,0.693,177.966,212560,4
3AQdem1griMCmVRJjvS43r,Why Don't You Smile Now,The Delmonas,10,2014-08-04,0.547,0.937,10,-9.507,1,0.815,2.42e-06,0.104,0.704,126.684,138613,4
2AFJm70C2psT6i9IM5WF2U,Concrete Jungle,Bob Marley & The Wailers,49,1973-04-13,0.699,0.568,2,-11.261,1,0.379,0.00913,0.336,0.702,96.565,252933,4
6txrOdeV4I2vaE0m865VBU,Jet,Citizen,0,2017-07-12,0.625,0.858,11,-4.341,0,0.00208,8.94e-05,0.136,0.719,134.014,223784,4
3nFJbZCHP4d9vduKjJLdBL,Never Too Much,Luther Vandross,72,1981-07-23,0.734,0.586,2,-11.866,1,0.125,0.0,0.0367,0.762,109.933,230467,4
2mv6GY70UsHiTCGQZ4JfgC,Fools Gold - Remastered,The Stone Roses,62,1989-05-02,0.731,0.875,7,-6.393,1,0.000367,0.858,0.289,0.164,112.78,594453,4
2zZ8l0uehjvGhJR5SMN9Jl,Don't Go Away Mad (Just Go Away),Mötley Crüe,56,1989,0.286,0.958,2,-4.105,0,0.00603,0.0118,0.145,0.564,118.264,279867,4
2BmCkduIQJCoXSR9IdEm8p,Texas Flood,Stevie Ray Vaughan,0,1983,0.256,0.416,6,-11.977,1,0.000763,0.349,0.303,0.479,172.014,320667,3
2cBGl1Ehr1D9xbqNmraqb4,Crazy,Aerosmith,0,1993-04-20,0.354,0.864,6,-3.878,0,0.094,0.0,0.135,0.436,162.252,316693,3
0iIJ6t6HbI8CJnS7pmuCHb,Cotton Fields,Creedence Clearwater Revival,0,2004-01-01,0.57,0.649,9,-7.116,1,0.186,0.0,0.186,0.872,148.522,175160,4
7ibhmgDv9lrwzCZBUCzBxL,Hard Life,Eddie Money,28,1983,0.586,0.667,4,-11.31,1,0.141,6.59e-06,0.0437,0.656,114.201,230240,4
5xpyX5m0fivzAred2yI8og,Metal Health (Bang Your Head),Quiet Riot,34,2007-11-20,0.592,0.909,7,-6.288,1,0.000726,0.000398,0.085,0.517,123.086,319320,4
6gAGu2IWnWS8HNwpxSUXAT,Imitation Of Life,R.E.M.,0,2003-10-28,0.465,0.757,7,-4.035,1,0.015,1.64e-06,0.176,0.49,124.227,237000,4
6BD1X1PeV5UzYUdiVaD2yL,Show Me The Way,Peter Frampton,72,1975-01-01,0.7,0.726,2,-7.717,1,0.434,1.1e-06,0.0963,0.641,130.109,243267,4
7dZoafp6V9KjlpLNmg87qO,Goin Back to Cali,The Olés,40,2014-04-15,0.49,0.65,4,-8.613,1,0.0155,0.000153,0.24,0.66,149.584,302592,4
2EwEtZrsBpjLmwhe7GCGhs,A Message to You Rudy - 2002 Remastered Version,The Specials,0,2008-03-28,0.906,0.45,0,-8.003,1,0.149,0.000232,0.168,0.969,103.476,172600,4
3tWHAGdj4xV92j8SmfZtZ9,No More Tears,Ozzy Osbourne,0,1991-09-17,0.358,0.709,6,-7.608,1,0.00078,0.000199,0.657,0.339,104.667,442827,4
0HLWvLKQWpFdPhgk6ym58n,Who Says,John Mayer,65,2009-11-13,0.584,0.509,2,-13.109,1,0.267,0.00252,0.36,0.367,90.457,175480,4
73C1yErumNeDkjHBtmA5Tc,The Tears Of A Clown,Smokey Robinson & The Miracles,39,2008-01-01,0.597,0.775,6,-8.007,1,0.3,0.0,0.318,0.956,128.358,182040,4
7pVCDLSCUjVUYHp3ssV3uM,Do Wah Diddy Diddy - 2007 Remastered Version,Manfred Mann,0,2007-08-13,0.66,0.581,4,-7.626,1,0.274,0.0,0.0603,0.952,125.482,143787,4
63vL5oxWrlvaJ0ayNaQnbX,Istanbul (Not Constantinople),They Might Be Giants,66,1990-01-02,0.688,0.748,5,-9.39,0,0.0801,0.00453,0.136,0.892,114.144,153813,4
08yfTLT6ei3j15382V1foN,Come Together,Aerosmith,0,1980-11-11,0.409,0.512,9,-12.215,0,0.0447,7.67e-05,0.493,0.652,172.424,224600,4
1jVWaHyoonfnO47jhQHEQi,Louie Louie,The Troggs,0,2007-01-01,0.63,0.857,9,-10.574,1,0.171,0.00353,0.601,0.898,121.205,256893,4
5C1kiyf19ASRaACu8ZSKvO,Fly Like an Eagle,The Marshall Tucker Band,31,1977-01-01,0.493,0.687,7,-7.344,1,0.0246,1.33e-05,0.0928,0.735,103.105,183160,4
5RBx3tM9hmVJAOnSUHIWkn,Rock & Roll,Eric Hutchinson,55,2008,0.462,0.767,10,-5.038,1,0.0395,0.0,0.728,0.901,201.064,240320,4
2Yp9RZD8reu2mQ2mgFGfOZ,Honest - Gil Glaze Remix,Gil Glaze,29,2017-08-04,0.558,0.93,0,-5.742,0,0.0614,0.00238,0.137,0.454,119.97,212053,4
0Nv1Mk5Np7XDcoHxqxKaLy,Fell for You - Otis Mix,Green Day,27,2017-08-04,0.538,0.926,9,-3.125,1,0.000757,0.0,0.0816,0.961,143.978,187648,4
1Agpg7Y6QxP4HLabHSLR9o,Deadcrush - Spike Stent Mix,alt-J,22,2017-08-04,0.644,0.768,2,-5.214,1,0.0338,0.211,0.254,0.688,142.994,164224,4
3yVnBKYkQR2LFEhL1htZ2G,I Wanna Go Out,American Authors,0,2017-08-04,0.573,0.911,7,-4.322,1,0.0552,9e-06,0.583,0.568,106.011,184987,4
4CKkgaaGV8t0s39wM1HEg0,The Sign,Vengaboys,43,2017-08-04,0.7,0.824,9,-2.941,1,0.0904,0.0,0.0912,0.565,102.983,210000,4
5XVO2yXESFgE9og4IwrILf,Killing Time,Felix Cartal,36,2017-08-04,0.477,0.581,10,-7.555,0,0.454,1.59e-06,0.196,0.171,110.049,193143,4
0bOIh34bLD0wphL5Pglt4h,Be with Me,Old Dominion,0,2017-08-04,0.657,0.862,8,-5.048,1,0.52,0.0,0.152,0.849,104.031,169813,4
111KnJSpZtouSkj1iz4a13,Dreamstate Theme - Kyau & Albert Remix,Kyau & Albert,0,2017-08-04,0.518,0.985,9,-3.984,0,0.00227,0.851,0.371,0.236,134.007,207752,4
5qlmB5wVFkUWOhTkS2L3XF,Feel Good,Neon Trees,41,2017-08-04,0.625,0.871,9,-3.995,1,0.00233,0.0,0.103,0.84,149.082,208613,4
1f1rIAbu2ni1PxOPOBBu4g,Hot Water - 3LAU DNB Remix,Victoria Zaro,31,2017-08-04,0.552,0.902,5,-2.599,0,0.00866,0.00594,0.134,0.224,172.081,207645,4
3u0YCKg5DNalvfOnSrivFQ,Sunsets For Somebody Else,Jack Johnson,0,2017-08-04,0.723,0.228,7,-7.906,1,0.818,1.82e-05,0.145,0.571,113.127,210480,4
3egdi5fr5JG7F1FqAIvgEm,She's $$$,Kenny Wayne Shepherd,20,2017-08-04,0.313,0.899,7,-4.855,1,0.0133,0.00011,0.263,0.729,181.398,247227,4
1tEl3iF6mplsYRDKZ0i9tm,Vibes - Tigertown Remix,Tigertown,22,2017-07-26,0.678,0.794,2,-6.727,1,0.0133,0.168,0.211,0.555,98.004,189452,4
40yRw7gin08Essa6FDmmLW,July (All Because Your Love),Alexi Blue,0,2017-07-01,0.799,0.548,7,-6.457,1,0.193,0.0,0.112,0.39,127.971,222563,5
3dKGK0ALdWHldGJEXpwt3K,Dark Night,The Blasters,51,1985,0.597,0.73,9,-7.48,1,0.00895,0.017,0.122,0.507,129.746,231467,4
6eVOlcghvV4pB2gIQvcDKt,Please Mr. Postman,Carpenters,0,1975-01-01,0.664,0.547,9,-11.594,1,0.139,1.79e-06,0.239,0.964,132.943,172733,4
6gQZKkphKIMxZgca5r7ImA,Express Yourself - Remastered Version,Charles Wright & The Watts 103rd Street Rhythm Band,52,2007-10-22,0.461,0.818,8,-8.482,1,0.305,0.0,0.266,0.721,92.305,229653,4
7IQ7Tk8D6fFAgl6aL7u5ia,Rude (Acoustic),MAGIC!,61,2014-07-14,0.736,0.847,1,-4.287,1,0.358,0.0,0.101,0.915,143.996,223854,4
2iv5pogsl0N4FrXgMbuNLf,Lucky Man - Remastered,The Verve,43,2004-01-01,0.402,0.658,2,-7.541,1,0.3,0.000166,0.114,0.182,76.012,289787,4
1w025t62mkzyMEWCKLIgGZ,Country Boy (Acoustic Version),Aaron Lewis,0,2011-03-01,0.681,0.521,6,-4.802,1,0.663,0.0,0.135,0.318,121.914,259800,4
2L2yrCLlhXt8YC52vB4N8m,Believe,Dirty Heads,49,2012-09-03,0.648,0.561,0,-7.874,1,0.541,0.0,0.157,0.512,172.064,204320,4
6ZKBtu3j9rtYm3tjIqDkn6,Fix Me (Acoustic),10 Years,45,2010-01-01,0.596,0.395,1,-6.622,0,0.506,0.0,0.106,0.308,148.227,211253,4
5FfaCSuSTBLZVxYLLeRQRs,Fine Again (Live),Seether,0,2006,0.468,0.825,5,-4.036,0,0.0292,5.35e-05,0.708,0.305,92.762,305040,4
2Bzge4EtZcVSqwpO3pMCRm,Driven Under (Live),Seether,0,2006,0.466,0.813,8,-4.506,0,0.0324,0.0,0.649,0.282,121.0,298667,4
5QCpEvXvyYIG9jgTAwg47C,"Never Leave You (Uh Oooh, Uh Oooh)",Lumidee,42,2007-01-01,0.796,0.591,6,-7.887,1,0.0492,0.582,0.0755,0.813,199.893,184320,4
0ecA7bhTRuquuy7uSh0CXZ,Minority,Green Day,37,2001-11-13,0.551,0.965,0,-2.772,1,0.00576,0.0,0.171,0.708,137.841,168227,4
0NIYvFnonUByQLqr2Httd7,Amie,Counting Crows,0,2012-01-01,0.563,0.825,9,-4.997,1,0.205,0.0,0.182,0.596,169.971,273467,4
4Jjtkw6wdG5SCgw4vB7y6E,Angry Eyes,Loggins & Messina,49,1971,0.564,0.634,0,-10.204,1,0.033,0.108,0.102,0.838,158.908,460312,4
6vUGAs2DSUgpp1HxYBjU70,Strength,The Alarm,0,1985-10-01,0.488,0.887,11,-6.396,1,0.00341,0.0,0.0941,0.639,152.2,334267,4
1wXE6zvNWRz8GuMfEUgETz,Hair Of The Dog,Nazareth,61,1975-01-01,0.688,0.745,4,-10.323,1,0.00285,0.238,0.114,0.688,128.556,249240,4
1i5oEx2vFczQ2sCY3c6Kn5,Love Hurts,Nazareth,61,1975-01-01,0.485,0.328,7,-11.853,1,0.00596,0.0032,0.325,0.138,79.766,233133,4
0sXJjt9BhpI45lPKdNQGOV,My Name Is Love,Jimmy Lumpkin & The Revival,0,2017-05-12,0.435,0.822,2,-3.81,0,0.00614,3.08e-05,0.142,0.469,146.205,226505,4
67e2EfH34KRhJFnBeg0Bdg,Talk To Her,Priestess,26,2007-06-29,0.31,0.86,10,-3.361,0,0.00186,0.0,0.158,0.542,121.989,190453,4
3NNkJwiHucP5QyUEAIMXra,Love the One You're With,Stephen Stills,56,1970,0.567,0.65,0,-6.924,1,0.0281,4.03e-06,0.107,0.146,97.279,185587,4
7MeUp2FtccINi9zxXf9hdO,Shadow,Bearstronaut,33,2016-06-10,0.655,0.797,7,-6.878,1,0.00839,9.92e-06,0.121,0.836,117.996,209129,4
1A7hIo1C8jacIQ5ZiCjc8g,Wild Night,Van Morrison,59,2015-12-04,0.568,0.714,7,-7.139,1,0.174,0.0,0.0429,0.955,146.338,213600,4
7GSCnEFxiD6Im98CbfySDw,Couldn't Get It Right,Climax Blues Band,57,1976-01-01,0.727,0.641,2,-11.074,1,0.0234,0.0136,0.109,0.652,102.589,198947,4
4LTPyRMM9hEEadSXFdrHBI,Deja Voodoo,Kenny Wayne Shepherd,46,1995-09-15,0.341,0.779,8,-9.239,1,0.000283,0.0481,0.0918,0.66,108.32,368933,4
232CM3DxYbuPvfu0Q43zxs,Right Hand On My Heart,The Whigs,0,2008-01-22,0.537,0.839,0,-3.893,1,2.04e-05,0.000571,0.0991,0.381,141.916,254547,4
33dCwRzjUaFkbRqnPP8CSP,Heaven and All,Peter Hayes,34,2013-03-08,0.372,0.929,2,-4.675,1,2.37e-05,0.846,0.0976,0.253,119.555,327680,4
4HL8lbnRfucDgykXqLovt7,You Can't Fix This,Rami Jaffee,38,2013-03-08,0.666,0.789,9,-6.217,0,0.00917,0.00491,0.0833,0.322,117.957,356987,4
1zCtzRratZnh6aKQLguPxm,Cut Me Some Slack,Pat Smear,39,2013-03-08,0.304,0.927,2,-4.236,1,1.42e-05,0.00428,0.106,0.619,165.994,278053,4
67L8iQhfkgfBtLRJLfS7JA,New York City,moe.,0,2001-02-06,0.393,0.774,7,-7.848,1,0.167,0.0,0.115,0.658,132.745,207400,4
7BqODADTn9uMwfS29GgCxm,In A Big Country,moe.,0,2001-02-06,0.648,0.854,4,-6.464,1,0.0154,6.91e-05,0.051,0.759,125.628,216360,4
45d8k4q4M5XMLgPmqaU7uh,Barbed Wire,New Found Glory,0,2017-04-28,0.512,0.938,2,-4.076,1,0.000486,3.68e-06,0.111,0.515,114.029,227726,4
79uswZ7pqbHIqERDFqBDjS,Champagne Jam,Atlanta Rhythm Section,40,1978-01,0.5,0.598,9,-11.622,1,0.0363,0.153,0.0838,0.657,122.35,273227,4
1V6kRlJnTC4W319N0BvJag,If You Want Blood (You've Got It),AC/DC,53,2010-04-29,0.479,0.923,9,-4.034,1,0.0264,0.137,0.43,0.553,141.255,273840,4
6g07pGLohIi4rVWByiR2uG,Rollin' Stoned,Great White,41,1999-07-04,0.59,0.886,11,-7.995,0,0.00079,0.00153,0.0884,0.567,133.34,249000,4
5UDMwEPf3aYJrXjdaKNvVX,Large Time - Edit,Atlanta Rhythm Section,24,1978-01,0.488,0.651,4,-11.199,0,0.119,0.000719,0.0621,0.897,166.38,176360,4
5EQBiTpfSvEdw1jLn6s3uT,Greener Pastures,Brothers Osborne,48,2016-01-15,0.662,0.771,0,-6.947,1,0.0374,0.000346,0.228,0.924,96.047,172707,4
0RqAAh0k42Kx2bizDsYxKw,Feelin' Alright,Joe Cocker,0,2000-01-01,0.545,0.83,5,-10.107,1,0.649,0.0513,0.341,0.906,90.203,251400,4
2bs6sxMLxqZbOHk1CBqhu5,Jive Talkin',The Trammps,2,2011-07-19,0.792,0.65,5,-8.995,1,0.0991,3.28e-05,0.0651,0.92,107.057,226147,4
3p7hKG5voXWeSlpszlxTUF,The Adventures Of Rain Dance Maggie,Red Hot Chili Peppers,0,2011-08-29,0.683,0.734,4,-4.523,0,0.00112,0.0139,0.258,0.576,106.254,282400,4
2tVzLQyTGED7XdfuJtCqfI,If You Only Knew,Shinedown,0,2008,0.449,0.956,9,-4.011,0,0.000347,0.0,0.325,0.321,97.011,226640,4
3YhcVZIWyakQSTUJD1YMt4,The Longest Time,Billy Joel,51,2001-10-02,0.507,0.327,3,-9.574,1,0.183,0.0,0.11,0.627,169.54,216640,4
1vhlVbHnbKJPD7pqCC0cE7,Iko Iko,Dr. John,48,1972,0.637,0.794,2,-10.153,1,0.557,8.18e-05,0.344,0.97,165.428,248560,4
5TIUC7TOJoye4g6IKcHOrq,Premonition,Joe Satriani,27,2010-10-05,0.399,0.926,6,-5.793,1,0.000504,0.816,0.371,0.544,99.95,232560,4
0Sfg0Pri6NypRrd6DYiWJc,Pincushion,ZZ Top,34,1994-01-18,0.551,0.932,5,-8.0,0,0.00115,0.00108,0.156,0.666,89.976,273360,4
1xLtNiWf1FN15N7ecfOCMP,Heartaches,The Marcels,14,2005-07-15,0.522,0.557,9,-10.414,1,0.724,0.0,0.0973,0.807,141.79,153800,4
7u5z9aFslubb9gBZOzSa1Y,Uncle John's Band - 2001 Remaster,Grateful Dead,40,2003-09-16,0.729,0.425,7,-10.207,1,0.564,5.46e-05,0.22,0.863,136.642,282773,4
43NhiKnrtGqztxDqXrcUux,Adam's Song,blink-182,0,1999-01-01,0.514,0.771,0,-5.756,1,0.039,0.0,0.262,0.359,136.058,249754,4
1AJ5F0FMTC3yFU3ocjy1gE,Surfer Girl - Remastered,The Beach Boys,53,1963-09-16,0.522,0.37,2,-8.364,1,0.651,0.0,0.142,0.653,105.826,148533,3
0b4Vn9aOGowJ3xr4SII7n6,If I Can't Change Your Mind,Sugar,0,1992,0.356,0.992,5,-3.67,1,0.122,0.0127,0.14,0.774,160.92,198933,4
0jhvJs0gITrnMS9cS32hms,My Mind Is For Sale,Jack Johnson,0,2017-07-14,0.815,0.673,2,-7.255,1,0.677,0.000154,0.131,0.753,97.888,239866,4
7MAMV9LBqJlx4G7kkYuHdz,A Beautiful Morning,The Rascals,0,1993-09-28,0.542,0.457,0,-13.321,0,0.607,0.0,0.52,0.814,121.062,151600,4
1xz2x28NqMFRSx4IfJkC5p,For the Love of Money,The O'Jays,0,2007-08-21,0.673,0.822,0,-6.679,1,0.282,3.86e-06,0.126,0.9,97.257,440920,4
6MCUdqOifrEomDtrgZlJ8O,Sample in a Jar,Phish,50,1994-03-08,0.419,0.748,9,-8.142,1,0.0946,0.000174,0.0916,0.417,85.02,281000,4
0gqy8H7byrHRhBVtKkMVKy,I Wanna Go Back,Eddie Money,51,1986-10-15,0.61,0.734,10,-9.862,1,0.237,6.02e-05,0.0489,0.701,111.698,235493,4
1DCdIWCE5UFiObCsTSpKFv,Heaven Beside You,Alice In Chains,63,1995-10-30,0.551,0.724,10,-7.09,0,0.00451,0.000167,0.116,0.559,111.243,327893,4
0xe4U2Evk1jaTnxQq2ohyP,Particula,Jidenna,0,2017-06-02,0.481,0.826,8,-3.113,1,0.0373,4.51e-05,0.204,0.43,199.977,204548,4
613lb0343fItmY5wOv68dv,Steve's Boogie,Eric Johnson,28,1990,0.662,0.653,2,-14.221,1,0.0513,0.804,0.128,0.963,124.275,113067,4
2RnvSI9D1Cjai9HScpNbA0,Siren (feat. Stick Figure),Stick Figure,45,2017-06-30,0.525,0.793,2,-6.232,1,0.024,0.0,0.123,0.524,78.925,237756,4
3ib6vdO6AJZWaehq0JoVlm,Somebody That I Used to Know - Gotye,Mike Dawes,20,2012-06-19,0.797,0.378,2,-10.799,0,0.29,0.766,0.102,0.597,129.08,245927,4
2Gy3XMLbBxACZ4tXdFRGr7,Pontoon,Little Big Town,64,2013-01-01,0.721,0.819,9,-5.715,1,0.413,0.0,0.196,0.867,96.02,212320,4
7eEPFoJPjbmszecA4boMOb,True Fuschnick,FU-Schnickens,25,1992,0.86,0.753,8,-9.132,0,0.0538,0.0,0.0791,0.699,101.937,237933,4
0W2mz7mvaBaEsC4rmoRNPn,Slam,Onyx,64,1993-03-30,0.876,0.71,11,-12.908,1,0.0654,0.00312,0.918,0.724,98.305,218333,4
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,71,2014-09-22,0.782,0.589,0,-7.37,1,0.0476,5.84e-06,0.0366,0.849,85.022,182960,4
7wZBuBh6xJI7QAdAI6XqJN,Pirate Flag,Kenny Chesney,0,2013-04-30,0.577,0.805,7,-6.251,1,0.0723,8.64e-06,0.106,0.576,160.128,225253,4
0mUyMawtxj1CJ76kn9gIZK,Bad Day,Daniel Powter,77,2005-02-22,0.599,0.785,3,-4.013,1,0.448,0.00336,0.151,0.52,140.046,233640,4
4LjJIibyUazknsZNZWHOgy,Absolutely Right,Five Man Electrical Band,34,2009-01-01,0.49,0.75,4,-10.012,0,0.145,2.37e-05,0.168,0.961,169.826,138200,4
